source,grant_key,source_id,title,abstract,start_date,end_date,award_year,amount_native,project_total_cost,amount_obligated,currency,organisation_name,organisation_city,organisation_country,programme_name,funding_mechanism,status,activity_type,source_activity_type,source_url,relevance_tier,primary_topic,matched_topics,topic_match_count
NSF,NSF_2435540,2435540,Conference: Fall Workshop on Computational Geometry 2024,"Computational Geometry is the theory of algorithms for geometric problems. Since many of the computations associated with both real and simulated physical systems are geometric in nature, research in computational geometry has been fueled by applications in numerous fields, such as computer graphics, geometric modeling, molecular biology, sensor networks, engineering design, robotics, machine learning, machine vision, data mining, and statistics, to mention just a few. All of these areas are at the forefront of current research activity in computational geometry. The Fall Workshop on Computational Geometry is a two-day meeting of researchers, mostly junior. It is a no-fee meeting whose reach can be thus larger than the major conferences. The Fall Workshop in Computational Geometry series was originally established in 1991 and has since then been held almost every fall. This award will support around 30 US-based students attending the 31st Annual Fall Workshop on Computational Geometry, November 15-16, 2024, at Tufts University, Medford, Massachusetts. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-10-01,2025-03-31,2024,15000.0,,15000.0,USD,Tufts University,MEDFORD,US,Algorithmic Foundations,,INACTIVE,conference_or_workshop,conference_or_workshop,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2435540,broad_match,Other AI-enabled chemistry/materials,,0
NSF,NSF_2435575,2435575,I-Corps: Translation Potential of a Pseudorandom Renderer for Creating Visualizations,"The broader impact/commercial potential of this I-Corps project is based on the development of a software tool that integrates semantic information into three-dimensional (3D) models, significantly lowering the barriers to creating visualizations in the architecture, engineering, and construction industries. This tool allows professionals to generate high-quality, contextually relevant visualizations more efficiently, improving the design process by enabling quicker iterations and more accurate project outcomes. By automating and simplifying the generation of these visualizations, the tool reduces the time and cost associated with traditional methods, making advanced design capabilities more accessible to a broader range of professionals, including smaller firms and independent designers. Moreover, the enhanced accessibility and intuitive nature of this tool encourages greater engagement from non-experts, such as community members, in the design process. This increased participation can lead to projects that better reflect the needs and desires of the communities they serve, ultimately resulting in more successful, inclusive, and sustainable designs. This I-Corps project utilizes experiential learning coupled with first-hand investigation of the industry ecosystem to assess the translation potential of the proposed technology. It is based on the prior development of a method for integrating semantic information and text prompts into three-dimensional (3D) models to enhance the visualization and design process. The core innovation lies in the ability to assign semantic data at multiple levels of geometric elements—ranging from textures to entire objects—and to utilize these assignments to inform and refine conditional image synthesis. This approach leverages advancements in machine learning and artificial intelligence (AI) to create visual outputs that are more accurate and more contextually relevant to the specific design scenario. By combining map-based and text-based information, the technology enables a more sophisticated and user-friendly workflow, allowing designers to generate complex visualizations with minimal manual input. The research underpinning this project has demonstrated the feasibility of this approach, showing that it can enhance the efficiency and effectiveness of digital design tools. This innovation has the potential to impact the way architects and engineers approach the visualization phase of design, leading to the development of more advanced automated design systems that can adapt to a wide range of scenarios. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-12-01,2026-11-30,2024,50000.0,,50000.0,USD,University of California-Berkeley,BERKELEY,US,I-Corps,,ACTIVE,commercialisation,commercialisation,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2435575,broad_match,Other AI-enabled chemistry/materials,,0
NSF,NSF_2435622,2435622,"Collaborative Research: Frameworks: Interoperable High-Performance Classical, Machine Learning and Quantum Free Energy Methods in AMBER","With support from the Office of Advanced Infrastructure and the Division of Chemistry at NSF, Professor Merz and his group will work on molecular simulation cyberinfrastructure. Molecular simulations have become an invaluable tool for research and technology development in chemical, pharmaceutical, and materials sciences. With the availability of specialized hardware such as graphics processing units (GPUs), molecular dynamics simulations using classical or molecular mechanical force fields have reached the spatial and temporal scales needed to address important real-world problems in the chemical and biological sciences. Free energy simulations are a particularly important and challenging class of molecular simulations that are critical to gain a predictive understanding of chemical processes. For example, free energy methods can predict the barrier height and rates for chemical reactions, whether a reaction will occur, or how tightly a drug binds to a target. These predictions are extremely valuable for the design of new catalytic agents or drugs. However, the predictive capability of free energy simulations is sensitive to the underlying model that describes the inter-atomic potential energy and forces. Accurate free energy simulations of chemical processes require potential energy models that capture the essential physics and can respond to changes in the chemical environment, but conventional force field models are unsuitable for many processes involving bond breaking and formation as seen, for example, in catalyst design. Consequently, there is great need to extend the scope of free energy methods by enabling the use of a broader range of potential energy models that are more accurate as well as reactive and/or capable of quantum mechanical many-body polarization and charge transfer. The cyberinfrastructure created by this project allows for the routine application of free energy methods, using quantum mechanics, machine learning, reactive and classical potentials to a myriad of important problems that advance the state-of-the art in the biological and chemical sciences. The tools can be applied by a range of scientists to address fundamental problems of national interest, for example, in the design of drugs against zoonotic diseases (e.g., COVID-19), the design of materials with novel functions and in the design of improved batteries. Given the sophistication of the methods employed, education of a diverse pool of chemical, biological and computer scientists to advance this field is essential and is addressed in this project, thereby training the next generation of computational scientists that will form the backbone of the work force of the future. The project develops accurate and efficient free energy software within a powerful new multiscale modeling framework in the AMBER suite of programs for applications in chemistry, biology, and materials science. The multiscale framework enables the design and use of new classes of mixed-method force fields that involve interoperability between several existing and emerging reactive, machine learning and quantum many-body potentials. These potentials have enhanced accuracy, robustness, and predictive capability compared to classical molecular mechanical force fields and enable the study of chemical reactions and catalysis. The cyberinfrastructure supports innovative multi-layered hybrid potentials that can be customized to meet the needs of complex applications in biotechnology development, enzyme design and drug discovery. A robust endpoint ""book-ending"" approach that leverages the GPU-accelerated capability of the AMBER molecular dynamics engine is used to reach these goals. Specifically, the open-source high-performance software for free energy simulations is designed for multi-layered hybrid potentials using combinations of linear-scaling many-body quantum mechanical methods via the GPU-accelerated QUICK package, scalable reactive ReaxFF force fields via the PuReMD package, as well as the recently developed DeepMD-SE, ANAKIN-ME (ANI) and AP-Net families of machine learning potentials. The cyberinfrastructure is built upon the existing high-performance CUDA MD engine in AMBER and extends it to a broad range of GPU-accelerated architectures using industry-standard programming models. Scalability is ensured using innovative parallel algorithms. High impact is achieved by leveraging AMBER's broad user base to expand the scope and success of FE applications. In this way, the project leverages existing recognized capabilities and actively engages a diverse team of collaborators and the broader molecular simulations community. The cyberinfrastructure delivered by the project enables a wide range of new and enhanced applications for a broad community of users in academia, industry, and national laboratories. These applications include drug discovery, enzyme catalysis, and biomaterials design. The AMBER suite of programs has a long-standing extensive worldwide userbase, and is widely used on national production cyberinfrastructure. The enhancement of AMBER as an established, proven sustainable, and widely used package will ensure that the software has a broad impact well beyond the end of the project. The project will also train a diverse population of students and researchers in theory, programming, computational chemistry/biology, computer science, scientific writing, and communication. This award by the Office of Advanced Cyberinfrastructure is jointly supported by the Division of Chemistry within the NSF Directorate for Mathematical and Physical Sciences. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-07-01,2027-06-30,2024,2264054.0,,1811050.0,USD,Cleveland Clinic Foundation,CLEVELAND,US,Software Institutes,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2435622,core_match,AI-enabled catalysis,AI-enabled catalysis | AI-enabled materials | AI-enabled chemistry,3
NSF,NSF_2435747,2435747,"2024 NSF Nanoscale Science and Engineering (NSE) Grantees Conference; Alexandria, Virginia; 9-10 December 2024","This grant provides support for the planning, organizing and managing of the annual 2024 NSF Nanoscale Science and Engineering (NSE) Grantees Conference to be held in Alexandria, Virginia, 9-10 December 2024. The NSE conference serves as a program review and research networking meeting that highlights ongoing research and educational activities in NSF’s nanotechnology science and engineering programs. The main theme of this conference is ‘Nanotechnology AI Convergence’, which is an integral part of NSF’s nanotechnology-related research programs such as ones that involve electronics, chemistry, physics, biology, environment, manufacturing, computer science, etc. The conference provides attendees, particularly women and under-represented minorities, especially, students, with unique opportunities to network with and learn from other researchers. The conference provides a forum for interdisciplinary collaborations in diverse nanotechnology fields. It presents and discusses the role nanotechnology and AI play in NSF and OSTP priority areas and National grand challenges, e.g., quantum information science, advanced manufacturing, artificial intelligence, advanced wireless, bioengineering, others. This award benefits the Nation through the education and training of a skilled and diverse science and engineering workforce, which is better prepared to provide transformative solutions to the challenges in their chosen fields. This conference is supported by the NNI Special Initiative, Advanced Manufacturing, and Nanoscale Interactions programs. The conference discusses two general topics in the context of nanotechnology and AI convergence: (1) Nano-AI Convergence for Advancements in Fundamental Research and (2) Nano-AI Convergence for Grand Challenges. Each general topic is made up of several special topics. These are Nano-AI convergence: Challenges and Opportunities; AI for Nanomaterials Discovery; AI for Nanodevice Design; AI for Nanosystems Optimization; AI for Nanomanufacturing; Nano-AI Convergence for Sustainability; Nano-AI Convergence for Biology and Nanomedicine; Nano-AI Education, Ethics, and Safety; Nano-AI Convergence: Infrastructure and Data Sharing. Additional topics involve a discussion on Nanotechnology Centers and Nanotechnology Education, and poster presentations by NSF principal investigators and other Federal Agencies. The conference discusses past achievements and accomplishments in nanotechnology and AI convergence, identifies research gaps that are preventing novel ideas from moving forward, and determines opportunities for future research. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-08-01,2025-07-31,2024,189811.0,,189811.0,USD,University of North Carolina Greensboro,GREENSBORO,US,"AM-Advanced Manufacturing, ENG NNI Special Studies, Nanoscale Interactions Program",,INACTIVE,conference_or_workshop,conference_or_workshop,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2435747,core_match,AI-enabled materials,AI-enabled materials | AI-enabled chemistry,2
NSF,NSF_2435987,2435987,"E-RISE RII: Cracking the developmental blueprint of life: Omics, computational science, and artificial intelligence","This project aims to develop transformative science in Puerto Rico by tackling a fundamental problem of developmental biology and evolution, using two butterfly model systems. The project will integrate a diverse set of omics, developmental, and artificial intelligence (AI) techniques to illuminate the genome-to-phenome pathway of a complex trait at a cellular level. The project aspires to create a detailed map of molecular processes for evolutionary comparisons. It brings together a multidisciplinary team of researchers spread across seven academic institutions within the University of Puerto Rico system and led by the University of Puerto Rico – Rio Piedras. Researchers will partner with Puerto Rico’s Department of Economic Development and Commerce, the Puerto Rico Science, Technology & Research Trust, and the Molecular Science Research Center to foster innovation, technology transfer, and entrepreneurship on the island, ultimately impacting its economy via the development of high-tech infrastructures and a highly trained STEM workforce. The project’s workforce development initiative integrates STEM education and interventions to cultivate skills for both academic and non-academic careers and includes activities such as curriculum enhancement, research opportunities, and workshops/seminars on topics spanning entrepreneurship, science communication, omics, software carpentry, and machine learning. The project will address a scientifically important topic: the mechanistic underpinnings that instruct cells to undergo particular fates and acquire diverse functions to build homologous tissues, organs, and traits over the course of development and evolution. The highly interdisciplinary research team will use the unique strengths of two nontraditional butterfly model systems, the monarch (Danaus plexippus) and the zebra longwing (Heliconius charithonia). The project’s ambition is to decode the genomic architecture and molecular logic of the differentiation and function of cells and organs during the entire developmental trajectory of an organism. The proposed research is well-aligned with Puerto Rico’s Science & Technology plan and involves four Aims, including understanding the constraints and freedoms in organismal development (genomics focus), deciphering the molecular toolkit for building a butterfly (molecular architecture focus), understanding a butterfly wing’s cell differentiation and the development of wing scales with unique colors (cellular fate focus), and building cyberinfrastructure to find patterns across omics data (focus on scalability, data integration, and artificial intelligence (AI) predictability). Scientific outputs will include extensive butterfly genomes and functional omics data. Outreach activities will utilize the project’s butterfly rearing facility and CRISPR technology for STEM education tailored to K-12 teacher/students, in addition to podcasts and social media content that will connect scientists from the project to the rest of the jurisdiction to showcase the human side of science and raise awareness of the project’s scientific endeavors. This project is funded by the NSF EPSCoR Research Incubators for STEM Excellence (E-RISE) RII Program. The E-RISE RII program supports the development and implementation of sustainable broad networks of individuals, institutions, and organizations that will transform the science, technology, engineering and mathematics (STEM) research capacity and competitiveness in a jurisdiction within a field of research aligned with the jurisdiction's science and technology priorities. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-10-01,2029-03-31,2024,6999491.0,,5258180.0,USD,University of Puerto Rico-Rio Piedras,SAN JUAN,US,EPSCoR RII: E-RISE,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2435987,broad_match,AI-enabled chemistry,AI-enabled chemistry,1
NSF,NSF_2436036,2436036,NSF Workshop on AI for Electronic Design Automation,"Advanced integrated circuits (ICs), also called computer chips, consist of over 100 billion transistors in sub-5 nanometer fabrication technologies and are arguably one of the most complex human-made objects created in human history. Their design and manufacture are enabled by a set of sophisticated Electronic Design Automation (EDA) tools that support the automation of design creation, synthesis, simulation, test, and verification processes so that the engineers can keep up with the exponential growth of design complexity following Moore’s Law. Beyond the general-purpose processors, in the past few years, domain-specific accelerators (DSAs), such as Google’s Tensor Processing Unit, have shown to offer significant performance and energy efficiency over general-purpose Central Processing Units (CPUs.) However, domain-specific accelerators still require deep hardware knowledge to achieve high performance. Leveraging artificial intelligence (AI) techniques to further automate chip design becomes the key to meeting the needs of broad applications, which is also critical for democratizing hardware design and creating next-generation energy-efficient hardware. This project supports a workshop co-organized by experts from two different fields, machine learning (ML) and EDA. The workshop will be co-located with a premier ML conference, the Conference on Neural Information Processing Systems (NeurIPS). It will bring researchers and practitioners from both ML and EDA communities to discuss how AI can address challenges in different stages of hardware design, promoting open benchmark datasets and open discussions to revolutionize chip design. DSAs are hard to design and require deep hardware knowledge to achieve high performance. The challenges are twofold. First, it is time consuming for the existing tools to evaluate the performance of different designs. This makes it difficult for the existing design space exploration tools to evaluate a sufficient number of design points to generate a high-quality solution. Second, even though one can predict the performance for any design point efficiently and effectively, it is still hard to design a search algorithm to optimize the design points. In fact, such optimization problems arise in all stages of EDA, including high level synthesis (HLS), register-transfer level (RTL)/logic synthesis, and physical designs, which can all benefit from various ML techniques. This workshop aims to bring in researchers with diverse backgrounds and experiences to have an in-depth discussion on these challenges. It includes several major activities: (1) calling for research papers from different stages of automating chip design; (2) inviting speakers from both machine learning and chip design, and both industry and academia, to address the joint community; (3) organizing panel discussions and round table discussions to shape this field and providing a workshop report to the National Science Foundation; (4) holding an HLS contest; and (5) promoting benchmarks in chip design which are key to the success of leveraging AI technology. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-10-01,2026-03-31,2024,78907.0,,78907.0,USD,University of California-Los Angeles,LOS ANGELES,US,Software & Hardware Foundation,,INACTIVE,conference_or_workshop,conference_or_workshop,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2436036,broad_match,Other AI-enabled chemistry/materials,,0
NSF,NSF_2436996,2436996,CDS&E: Data-driven modeling and analyses of CO2 transport in porous media,"The geological sequestration of CO2 is considered one of the most effective strategies to mitigate the adverse effects of climate change due to the CO2 emitted from significant stationary anthropogenic sources. However, successful implementation of large-scale CO2 sequestration involves operational uncertainties and risks due to the complex flow behavior of CO2 in subsurface conditions. This proposed research will develop computationally efficient data-driven models to accurately predict and analyze the complex flow behavior of CO2 flow in geological formations by analyzing an extensive set of data collected from experimental and numerical studies. This project connects the fundamental topics covered in core chemical engineering courses at University of Texas (UT) Tyler to hypothesis-driven research, which promotes maximum participation of students equipped with the tools needed to make meaningful contributions to this work. Furthermore, this project involves outreach activities to recruit and attract students from under-represented populations, in collaboration with UT Tyler University Academy and Tyler Junior College, to the critical areas of climate change and sustainable energy production. The proposed research activities are organized into three focus areas, the results from which will have a significant influence on the modeling of the diffusive, reactive, and convective transport of CO2 in porous media saturated with brine and consisting of geological uncertainties: (1) Quantify and predict the dissolution and precipitation of minerals such as calcite at different temperatures, pressures, and initial cation concentrations due to the interaction with CO2 using experimental data; (2) Evaluate the effect of porosity and permeability on the flow behavior of CO2 using high-resolution images of core samples collected from public data portals; (3) Visualize, and quantify the effect of discrete fractures and uncertain reservoir properties on channeling and plume migration of CO2 in porous media using images and data from public repositories. The generated or collected data will be analyzed in each case using robust statistical models to achieve the project objectives, which will lead to potentially transformative technologies to improve long-term carbon storage in deep saline aquifers. Finally, this research project will increase public awareness and enhance scientific literacy around energy use and CO2 emissions for a diverse audience through public lectures, hands-on demonstrations, and other outreach programs. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-07-01,2026-03-31,2024,223567.0,,157472.0,USD,University of Tulsa,TULSA,US,"FD-Fluid Dynamics, CDS&E",,INACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2436996,broad_match,Other AI-enabled chemistry/materials,,0
NSF,NSF_2437134,2437134,Development and Application of Multi-scale Modeling to Biomolecular Association,"Protein regulation is vital for maintaining cellular function. Many proteins are regulated by interactions between two proteins, where a small molecule, termed molecular glue, binds at the interface between them. Molecular glues play a crucial role in cellular processes by facilitating these interactions, thereby helping to regulate cellular function more efficiently. Additionally, in nature, proteins often co-localize or assemble to accelerate biomolecular processes. In this project, the investigator will computationally simulate protein-glue-protein binding and dissociation to understand how a molecular glue mediates complex formation and why co-localizing proteins can facilitate their functions. Through iterations of experiments with collaborators and computation, the research will characterize molecular glue spots, elucidate molecular glue-mediated associations and uncover the reason for protein co-localization in cells. The overarching goal of the work is to computationally guide molecular glue design and protein engineering to achieve desired functions. The work has application to cell biology studies and pharmaceutical development, as molecular glues recover lost protein regulation in cells. The project will also contribute to the training of graduate and undergraduate students. A summer workshop will be organized to train students from local community colleges, universities and high schools. Cells may use a molecular glue to form a ternary complex, thereby strengthening protein-protein associations. However, the mechanisms of glue-mediated ternary complex formation and how protein oligomerization enhances the overall function of protein complexes are not well understood. The project combines multi-level simulations and experimental collaboration to investigate the mechanisms of glue-enhanced protein-protein associations and the effects of protein oligomerization on the kinetic enhancement of protein function. The design of molecular glues is informed by the mechanisms of ternary complex formation. The project explores novel ideas and incorporates results from experiments, molecular dynamics (MD), Brownian dynamics (BD) simulations, and deep learning (DL) to understand molecular glues and co-localization effects in molecular binding. The findings promise new insights into molecular glues, glue spots, and protein co-localization that will assist molecular design. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-12-15,2027-11-30,2024,526873.0,,526873.0,USD,University of California-Riverside,RIVERSIDE,US,Molecular Biophysics,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2437134,core_match,AI-enabled chemistry,AI-enabled chemistry,1
NSF,NSF_2437244,2437244,I-Corps: Translation Potential of a Quantum Computing Software Suite for Accelerated Discovery of Sustainable Materials,"The broader impact/commercial potential of this I-Corps project is based on the development of an innovative software package designed for the discovery of new materials aimed at advancing sustainability efforts. This technology leverages state-of-the-art quantum computing to identify materials that can address a wide range of sustainability issues, such as carbon dioxide capture, hydrogen transport and storage, and the development of new semiconductors for solar energy conversion or next-generation chips. The software integrates quantum machine learning for initial material screening and quantum chemistry simulations for detailed analysis, significantly accelerating the discovery process compared to traditional methods. This solution has broad commercial applications across multiple sectors, including environmental sustainability, energy, and advanced materials, supporting global efforts to mitigate climate change and reduce carbon emissions. This I-Corps project utilizes experiential learning coupled with first-hand investigation of the industry ecosystem to assess the translation potential of the proposed technology. It is based on the prior development of an innovative software package designed for the discovery of new materials aimed at advancing sustainability efforts. This solution utilizes two primary functionalities: quantum machine learning and quantum chemistry simulations. The quantum machine learning component utilizes quantum-enhanced artificial intelligence algorithms for the initial screening of potential materials, efficiently navigating the vast material design space. The quantum chemistry simulations component performs detailed analysis of promising materials identified during the initial screening, calculating crucial material descriptors such as binding energies and diffusion coefficients. This dual approach allows for rapid and accurate assessment of material candidates for sustainable technologies. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-12-01,2025-11-30,2024,50000.0,,50000.0,USD,Arizona State University,SCOTTSDALE,US,I-Corps,,INACTIVE,commercialisation,commercialisation,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2437244,core_match,AI-enabled materials,AI-enabled materials | AI-enabled chemistry,2
NSF,NSF_2438034,2438034,Conference: 2025 Southeast Region Chemical Engineering Chairs Meeting,"The Southeast Region Chemical Engineering Chairs’ meeting is an annual conference held by department heads and chairs of Chemical Engineering in the area nominally bordered by Texas in the west up to the Ohio River in the north. This is an important meeting that aims to promote collaboration and innovation by sharing best practices and research advancements, enhance equity and inclusion within departments, and align educational programs with industry needs. In prior years, topics discussed included modernization of chemical engineering curriculum, machine learning and artificial intelligence in the chemical engineering field, mentoring of junior faculty, among many others. Additionally, the meeting aims to support faculty development through workshops and mentoring, and advance research by identifying funding opportunities for projects that address global challenges. As such, this meeting has the greatest impact when as many department chairs from the southeast region can participate. However, due to financial barriers, the attendance of minority serving institutions has been limited. The goal of the next conference is on facilitating interactions with minority serving institutions to support minority students in chemical engineering through joint programs, research collaborations, and exchange opportunities. A travel grant will be used entirely to support department chairs or program leaders from minority serving institutions, who otherwise may not have the financial resources, to attend the meeting. Personalized invitations will be sent to potential speakers and attendees, describing the conference, stating the benefits of attending, and informing them of the availability of travel grants to cover transportation, accommodation, and meals. After the meeting, data will be collected on the participant demographics, and attendee feedback. This data will be evaluated for the effectiveness of the recruitment and support strategies, assessing the impact of the travel grants towards broadening participation. Using this information, we will provide recommendations on how to improve recruitment and participation for future events. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-08-01,2025-07-31,2024,8000.0,,8000.0,USD,University of Kentucky Research Foundation,LEXINGTON,US,Special Initiatives,,INACTIVE,conference_or_workshop,conference_or_workshop,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2438034,core_match,Other AI-enabled chemistry/materials,,0
NSF,NSF_2438062,2438062,Integrated Multiscale Computational and Experimental Investigations on Fracture of Additively Manufactured Polymer Composites,"This project will create new computational capabilities using experimental investigations to understand fracture and failure in 3D printed polymer composites. 3D printing is transitioning from demonstrative prototypes to functional products that impact a wide range of industrial sectors. However, many polymer-based 3D printed parts are prone to fracture and failure. This limits their applications in load-bearing components. Various polymer composite filaments reinforced with particles and/or fibers are being developed to improve the performance of 3D printed components. The current research and development are hindered by the complex variabilities of 3D printing. It thus largely remains in a trial-and-error stage with insufficient scientific guidance. This project will develop a science-based strategy that combines computational modeling and simulations with an optimal suite of experiments. This approach helps to gain a fundamental understanding of multiscale fracture as well as to quantify uncertainties associated with 3D printed polymer composites. The new knowledge achieved through this research can develop new technologies for 3D printing of high-performance components. The outcomes of this research can be applied to a broad array of industries. The research will be complemented by educational and outreach activities. These include curriculum enhancements, hands-on 3D printing workshops, and STEM education programs that engage K-12 and underrepresented minority students. This project will take on the challenges of quantifying the process-structure-property-performance relationship and deriving multiscale fracture mechanics mechanisms for additively manufactured polymer composites. Although additive manufacturing is capable of printing parts with relatively complex geometries, several fundamental issues must be addressed before AM can advance to producing functional composites. Current limitations include microstructural defects due to strong thermal gradients induced during manufacturing, heterogeneous interface bonding conditions, and large fracture and failure performance variations. The research objectives of this project thus include: 1) developing direct mesoscale simulations capable of predicting thermo-mechanical-chemical coupling and fluid-structure interactions during the additive manufacturing process, which will address fundamental questions of how motions and deformations, temperature gradients, melting/solidification between filaments and reinforced particles/fibers interplay with one other in assocoation with micro-crack nucleation and propagation; 2) deriving multiscale modeling of fracture based on machine learning of micro-crack simulations and phase-field models of macro-crack predictions, with in-situ monitoring of manufacturing processes and multiscale experimental characterizations being used for direct model validations; and 3) developing an optimal model-based uncertainty quantification protocol that organizes computational and experimental activities to validate the model, investigate parameter sensitivities, and quantify process/property variations. The research outcomes will advance fundamental knowledge of the complex interplay between additive manufacturing process parameters and fracture behaviors. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-06-01,2027-06-30,2024,405320.0,,366081.0,USD,Embry-Riddle Aeronautical University,DAYTONA BEACH,US,Mechanics of Materials and Str,,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2438062,core_match,AI-enabled materials,AI-enabled materials,1
NSF,NSF_2438306,2438306,CAREER: Understanding Structure-Function Relationships of Polyoxovanadate-Alkoxide Clusters from a Bottom-Up Perspective,"WIth support from the Chemical Structure, Dynamics, and Mechanisms-A (CSDM-A) program of the Chemistry Division and the Established Program to Stimulate Competitive Research (EPSCoR), Pere Miró and his research group at the University of South Dakota are using advanced computational approaches to understand the nucleation and growth of functionalized polyoxovanadate-alkoxide clusters, as well as the ability of these clusters to catalyze the reactions of small molecules. The development of molecular catalysts that have the ability to accelerate complex chemical reactions involving many electrons remains a major challenge due to changes that often affect the durability and behavior of such species under harsh reaction conditions. Therefore, understanding and controlling the properties of these catalytic compounds is of fundamental importance, and relies on the ability to manipulate the evolution of transient species in solution. The polyoxovanadate-alkoxide clusters under study here will provide a useful platform better understand fundamental aspects of the synthesis, reactivity, and durability of metal oxide catalysts, in general, as well as the catalytic activation of small molecules. This work will contribute to the long-term goal of the Miró research group to use modern computational methodologies to discover new roadmaps for the nucleation of molecular mimics of catalytic metal-oxide materials. The project includes an educational outreach program involving hands-on workshops at neighboring tribal colleges, the engagement of tribal undergraduate students in science, technology, engineering, and mathematics (STEM) research, and leading National Chemistry Week activities for students at K-12 schools. Pere Miró and his research team will use high-level quantum chemical calculations and neural network algorithms to examine the nucleation mechanism of first-row functionalized polyoxovanadate-alkoxide clusters--up to the formation of hexameric species--as well as to better understand the impact of dynamic experimental conditions on the structure-redox relationships and multi-electron reactivity of the clusters. Specifically, a combination of density functional theory calculations benchmarked against domain-based local pair natural orbital coupled cluster and second-order complete active space methodologies are being used to characterize nucleation intermediates and derive neural network potentials to streamline the exploration of the nucleation space. This research seeks to enrich the understanding of structure-function relationships that control nucleation and electrocatalytic properties. The scientific broader impacts of this work include transforming the way the organometallic chemistry community views function-oriented synthesis of these species using computational methodologies and to guide the discovery of new functionalities. The project also will provide advanced training opportunities for graduate and undergraduate students, including directed training opportunities for students from groups that are underrepresented in the physical sciences. This award reflects NSF's statutory mission and has been deemed worthy of support through evaluation using the Foundation's intellectual merit and broader impacts review criteria.",2024-08-15,2027-02-28,2024,625000.0,,395291.0,USD,University of Iowa,IOWA CITY,US,"EPSCoR Co-Funding, CSD-Chem Strcture and Dynamics",,ACTIVE,research,research,https://www.nsf.gov/awardsearch/showAward?AWD_ID=2438306,core_match,AI-enabled catalysis,AI-enabled catalysis | AI-enabled chemistry,2
