"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription";"projectID"
"/25/73/453/1215";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/signal processing";"signal processing";"";"101096985"
"/31/113/613";"humanities/history and archaeology/history";"history";"";"101100653"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101100653"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101096884"
"/23/43/259/777";"natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";"";"101096772"
"/23/47/297/935";"natural sciences/computer and information sciences/artificial intelligence/computer vision";"computer vision";"";"101096329"
"/21/39/225/1471";"medical and health sciences/clinical medicine/oncology/breast cancer";"breast cancer";"";"101096329"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101096329"
"/23/43/273/813";"natural sciences/physical sciences/acoustics/ultrasound";"ultrasound";"";"101096329"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101096224"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101096224"
"/25/75/461/1237/1735";"engineering and technology/mechanical engineering/vehicle engineering/naval engineering/sea vessels";"sea vessels";"";"101096224"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101095976"
"/29/101/555/1359";"social sciences/sociology/industrial relations/automation";"automation";"";"101095835"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101095835"
"/25/73/453/459";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics";"robotics";"";"101095835"
"/29/91/521/1299/1757";"social sciences/economics and business/economics/production economics/productivity";"productivity";"";"101095947"
"/25/69/435";"engineering and technology/nanotechnology/nano-materials";"nano-materials";"";"101095457"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101095542"
"/23/47/295/917";"natural sciences/computer and information sciences/computer security/cryptography";"cryptography";"";"101095542"
"/25/75/461/1235/1731";"engineering and technology/mechanical engineering/vehicle engineering/automotive engineering/autonomous vehicles";"autonomous vehicles";"";"101092347"
"/25/67/425/1169";"engineering and technology/environmental engineering/energy and fuels/renewable energy";"renewable energy";"";"101092347"
"/25/63/387";"engineering and technology/materials engineering/composites";"composites";"";"101092347"
"/25/67/417";"engineering and technology/environmental engineering/mining and mineral processing";"mining and mineral processing";"";"101092347"
"/25/63/399";"engineering and technology/materials engineering/textiles";"textiles";"";"101092347"
"/25/67/429/97581411/1181";"engineering and technology/environmental engineering/waste management/waste treatment processes/recycling";"recycling";"";"101091668"
"/23/47/297/935";"natural sciences/computer and information sciences/artificial intelligence/computer vision";"computer vision";"";"101091668"
"/25/63/399";"engineering and technology/materials engineering/textiles";"textiles";"";"101091668"
"/25/73/453/459";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics";"robotics";"";"101091668"
"/23/47/297/933";"natural sciences/computer and information sciences/artificial intelligence/machine learning";"machine learning";"";"101091668"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101086530"
"/25/67/419";"engineering and technology/environmental engineering/remote sensing";"remote sensing";"";"101086530"
"/25/67/39381296";"engineering and technology/environmental engineering/air pollution engineering";"air pollution engineering";"";"101086530"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101086530"
"/29/97/537";"social sciences/political sciences/public administration";"public administration";"";"101086530"
"/23/43/257/767/1499";"natural sciences/physical sciences/astronomy/observational astronomy/optical astronomy";"optical astronomy";"";"101077573"
"/23/43/257/30030";"natural sciences/physical sciences/astronomy/extragalactic astronomy";"extragalactic astronomy";"";"101077573"
"/23/43/257/775/1519";"natural sciences/physical sciences/astronomy/physical cosmology/galaxy evolution";"galaxy evolution";"";"101077573"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101077278"
"/23/49/335";"natural sciences/biological sciences/ecology";"ecology";"";"101077278"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101077278"
"/23/45/293";"natural sciences/earth and related environmental sciences/physical geography";"physical geography";"";"101077278"
"/23/47/297/935/90070193";"natural sciences/computer and information sciences/artificial intelligence/computer vision/motion analysis";"motion analysis";"";"101076680"
"/23/45/293/911/1585";"natural sciences/earth and related environmental sciences/physical geography/cartography/geographic information systems";"geographic information systems";"";"101075451"
"/31/113/611";"humanities/history and archaeology/archaeology";"archaeology";"";"101075451"
"/23/45/293/907";"natural sciences/earth and related environmental sciences/physical geography/glaciology";"glaciology";"";"101075451"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101073911"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101073911"
"/23/47/299/951";"natural sciences/computer and information sciences/data science/big data";"big data";"";"101073911"
"/25/73/453/459/1229/1729";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/autonomous robots/drones";"drones";"";"101073911"
"/23/49/337";"natural sciences/biological sciences/genetics";"genetics";"";"101054957"
"/23/47/307/979/1607";"natural sciences/computer and information sciences/software/software applications/simulation software";"simulation software";"";"101054957"
"/23/49/315";"natural sciences/biological sciences/biochemistry";"biochemistry";"";"101076441"
"/25/73/453/58525161/66357197";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/biosensors";"biosensors";"";"101076441"
"/23/49/317";"natural sciences/biological sciences/marine biology";"marine biology";"";"101093910"
"/27/81/489";"agricultural sciences/agriculture, forestry, and fisheries/fisheries";"fisheries";"";"101093910"
"/25/67/11936537/62051362";"engineering and technology/environmental engineering/ecosystem-based management/ecological restoration";"ecological restoration";"";"101093910"
"/21/39/237";"medical and health sciences/clinical medicine/transplantation";"transplantation";"";"101093910"
"/23/49/315/997/1611";"natural sciences/biological sciences/biochemistry/biomolecules/carbohydrates";"carbohydrates";"";"101093997"
"/23/47/295/917";"natural sciences/computer and information sciences/computer security/cryptography";"cryptography";"";"101094245"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101093962"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101093962"
"/23/49/317";"natural sciences/biological sciences/marine biology";"marine biology";"";"101094250"
"/23/43/251/48354418/68225803";"natural sciences/physical sciences/optics/microscopy/super resolution microscopy";"super resolution microscopy";"";"101094250"
"/23/43/251/48354418/38063808";"natural sciences/physical sciences/optics/microscopy/electron microscopy";"electron microscopy";"";"101094250"
"/23/43/251/44406885";"natural sciences/physical sciences/optics/nonlinear optics";"nonlinear optics";"";"101094250"
"/23/49/309/983";"natural sciences/biological sciences/molecular biology/structural biology";"structural biology";"";"101094250"
"/23/45/293/911/1585";"natural sciences/earth and related environmental sciences/physical geography/cartography/geographic information systems";"geographic information systems";"";"101093985"
"/23/47/299/951";"natural sciences/computer and information sciences/data science/big data";"big data";"";"101094275"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101094275"
"/23/47/297/933";"natural sciences/computer and information sciences/artificial intelligence/machine learning";"machine learning";"";"101094275"
"/23/47/307/979/1605";"natural sciences/computer and information sciences/software/software applications/video games";"video games";"";"101094275"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101094021"
"/29/91/523/61851014";"social sciences/economics and business/business and management/innovation management";"innovation management";"";"101093942"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101094014"
"/23/49/323";"natural sciences/biological sciences/biodiversity conservation";"biodiversity conservation";"";"101094014"
"/23/43/257/767/1495";"natural sciences/physical sciences/astronomy/observational astronomy/radio astronomy";"radio astronomy";"";"101093934"
"/23/49/317";"natural sciences/biological sciences/marine biology";"marine biology";"";"101094227"
"/23/49/335";"natural sciences/biological sciences/ecology";"ecology";"";"101094227"
"/23/47";"natural sciences/computer and information sciences";"computer and information sciences";"";"101094227"
"/23/45/289";"natural sciences/earth and related environmental sciences/oceanography";"oceanography";"";"101094227"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101094341"
"/23/47/303";"natural sciences/computer and information sciences/databases";"databases";"";"101094237"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101094190"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101094190"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101094190"
"/29/91/523/1309";"social sciences/economics and business/business and management/entrepreneurship";"entrepreneurship";"";"101093964"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101093964"
"/25/67/11936537/62051362";"engineering and technology/environmental engineering/ecosystem-based management/ecological restoration";"ecological restoration";"";"101093956"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101093956"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101093956"
"/25/71/447";"engineering and technology/environmental biotechnology/biosensing";"biosensing";"";"101093166"
"/25/73/453/58525161/44113014";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/optical sensors";"optical sensors";"";"101093166"
"/23/43/251/745";"natural sciences/physical sciences/optics/laser physics";"laser physics";"";"101093166"
"/23/47/297/931";"natural sciences/computer and information sciences/artificial intelligence/computational intelligence";"computational intelligence";"";"101093166"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101093150"
"/23/43/269/811/34823946";"natural sciences/physical sciences/classical mechanics/fluid mechanics/microfluidics";"microfluidics";"";"101093150"
"/25/71/443/1195";"engineering and technology/environmental biotechnology/bioremediation/bioreactors";"bioreactors";"";"101093150"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101093150"
"/25/61/383";"engineering and technology/industrial biotechnology/biomaterials";"biomaterials";"";"101093150"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101093126"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101093062"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101092993"
"/23/47/295/917";"natural sciences/computer and information sciences/computer security/cryptography";"cryptography";"";"101092766"
"/25/63/393";"engineering and technology/materials engineering/fibers";"fibers";"";"101092947"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101092947"
"/23/43/259/783";"natural sciences/physical sciences/electromagnetism and electronics/microelectronics";"microelectronics";"";"101092947"
"/23/43/251/745";"natural sciences/physical sciences/optics/laser physics";"laser physics";"";"101092947"
"/23/43/273/813";"natural sciences/physical sciences/acoustics/ultrasound";"ultrasound";"";"101092947"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101092984"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101092696"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101092696"
"/21/39/223";"medical and health sciences/clinical medicine/surgery";"surgery";"";"101092518"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101092518"
"/23/43/251/749";"natural sciences/physical sciences/optics/fibre optics";"fibre optics";"";"101092518"
"/23/53/365/88826151";"natural sciences/chemical sciences/inorganic chemistry/alkaline earth metals";"alkaline earth metals";"";"101092365"
"/25/67/417";"engineering and technology/environmental engineering/mining and mineral processing";"mining and mineral processing";"";"101092365"
"/23/53/365/71735538";"natural sciences/chemical sciences/inorganic chemistry/metalloids";"metalloids";"";"101092365"
"/23/49/343";"natural sciences/biological sciences/evolutionary biology";"evolutionary biology";"";"101076062"
"/23/49/341/1031";"natural sciences/biological sciences/microbiology/mycology";"mycology";"";"101076062"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101076062"
"/23/49/321/30027/1003";"natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";"";"101076062"
"/23/49/337/1025";"natural sciences/biological sciences/genetics/genomes";"genomes";"";"101076062"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101075992"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101075992"
"/23/43/257/771/1511";"natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";"";"101075992"
"/23/53/363/1103";"natural sciences/chemical sciences/organic chemistry/alcohols";"alcohols";"";"101075992"
"/25/75/471";"engineering and technology/mechanical engineering/thermodynamic engineering";"thermodynamic engineering";"";"101075678"
"/23/43/251/1077";"natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";"";"101075678"
"/23/53/361";"natural sciences/chemical sciences/analytical chemistry";"analytical chemistry";"";"101075996"
"/23/49/315/997/1613";"natural sciences/biological sciences/biochemistry/biomolecules/proteins";"proteins";"";"101075996"
"/23/49/315/997/1611";"natural sciences/biological sciences/biochemistry/biomolecules/carbohydrates";"carbohydrates";"";"101075996"
"/23/43/251/48354418/65898858";"natural sciences/physical sciences/optics/microscopy/scanning tunneling microscopy";"scanning tunneling microscopy";"";"101075996"
"/23/53/367";"natural sciences/chemical sciences/physical chemistry";"physical chemistry";"";"101075996"
"/25/67/425/1171";"engineering and technology/environmental engineering/energy and fuels/energy conversion";"energy conversion";"";"101076014"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101075974"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101075974"
"/21/35/161";"medical and health sciences/basic medicine/physiology";"physiology";"";"101075974"
"/23/49/321/30027/1003";"natural sciences/biological sciences/biological behavioural sciences/ethology/biological interactions";"biological interactions";"";"101075974"
"/23/49/345/1045";"natural sciences/biological sciences/zoology/mammalogy";"mammalogy";"";"101075974"
"/23/43/259/777";"natural sciences/physical sciences/electromagnetism and electronics/semiconductivity";"semiconductivity";"";"101075709"
"/23/53/365/71735538";"natural sciences/chemical sciences/inorganic chemistry/metalloids";"metalloids";"";"101075709"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101075354"
"/27/81/30021";"agricultural sciences/agriculture, forestry, and fisheries/agriculture";"agriculture";"";"101075354"
"/25/67/425/1169/1689";"engineering and technology/environmental engineering/energy and fuels/renewable energy/hydroelectricity";"hydroelectricity";"";"101075354"
"/25/77/94443578/1269";"engineering and technology/civil engineering/urban engineering/smart cities";"smart cities";"";"101074008"
"/25/75/461/1239/1739";"engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/satellite technology";"satellite technology";"";"101074008"
"/29/101/559/1375";"social sciences/sociology/governance/crisis management";"crisis management";"";"101074008"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101074008"
"/29/93/47293307";"social sciences/psychology/ergonomics";"ergonomics";"";"101074008"
"/23/45/291/901";"natural sciences/earth and related environmental sciences/geology/seismology";"seismology";"";"101072699"
"/23/47/305/967";"natural sciences/computer and information sciences/internet/internet of things";"internet of things";"";"101070599"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101070599"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101070190"
"/23/47/299";"natural sciences/computer and information sciences/data science";"data science";"";"101070190"
"/25/73/30020";"engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering";"information engineering";"";"101070190"
"/23/43/259/785";"natural sciences/physical sciences/electromagnetism and electronics/electromagnetism";"electromagnetism";"";"101075962"
"/23/43/793";"natural sciences/physical sciences/quantum physics";"quantum physics";"";"101075962"
"/23/43/263/797";"natural sciences/physical sciences/condensed matter physics/mesoscopic physics";"mesoscopic physics";"";"101075962"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101075962"
"/23/43/259/1525";"natural sciences/physical sciences/electromagnetism and electronics/superconductivity";"superconductivity";"";"101075962"
"/27/81/30021/499/69103681";"agricultural sciences/agriculture, forestry, and fisheries/agriculture/horticulture/vegetable growing";"vegetable growing";"";"101076355"
"/27/79/483/1275";"agricultural sciences/agricultural biotechnology/agricultural genetics/plant cloning";"plant cloning";"";"101076355"
"/21/39/203";"medical and health sciences/clinical medicine/embryology";"embryology";"";"101076355"
"/23/49/333";"natural sciences/biological sciences/reproductive biology";"reproductive biology";"";"101076355"
"/25/67/429";"engineering and technology/environmental engineering/waste management";"waste management";"";"101094353"
"/23/49/341/1035";"natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";"";"101094353"
"/23/49/341/1031";"natural sciences/biological sciences/microbiology/mycology";"mycology";"";"101094353"
"/31/109/593/1405";"humanities/arts/performing arts/dramaturgy";"dramaturgy";"";"101094353"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101094353"
"/29/91/523/1309";"social sciences/economics and business/business and management/entrepreneurship";"entrepreneurship";"";"101094347"
"/29/97/87917856/1335";"social sciences/political sciences/political policies/civil society";"civil society";"";"101094347"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101094347"
"/29/95/92131787";"social sciences/other social sciences/development studies";"development studies";"";"101094347"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101094347"
"/29/91/523/1313";"social sciences/economics and business/business and management/employment";"employment";"";"101094373"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101094373"
"/29/89";"social sciences/law";"law";"";"101094373"
"/29/97/67681549/64785222";"social sciences/political sciences/political transitions/revolutions";"revolutions";"";"101094354"
"/23/43/257/759/1489";"natural sciences/physical sciences/astronomy/astrophysics/dark matter";"dark matter";"";"101094354"
"/31/111/609";"humanities/philosophy, ethics and religion/philosophy";"philosophy";"";"101094354"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101094397"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101094364"
"/31/111/605/1407";"humanities/philosophy, ethics and religion/ethics/ethical principles";"ethical principles";"";"101094364"
"/23/47/299/951";"natural sciences/computer and information sciences/data science/big data";"big data";"";"101094364"
"/29/101/1367/1771";"social sciences/sociology/social issues/social inequalities";"social inequalities";"";"101094364"
"/29/97/87917856/1335";"social sciences/political sciences/political policies/civil society";"civil society";"";"101094364"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101094428"
"/23/47/305";"natural sciences/computer and information sciences/internet";"internet";"";"101094428"
"/31/109";"humanities/arts";"arts";"";"101094428"
"/21/33/137/133/9678651";"medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";"";"101094428"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101095142"
"/29/101/1363";"social sciences/sociology/gender studies";"gender studies";"";"101095314"
"/29/91/521";"social sciences/economics and business/economics";"economics";"";"101095314"
"/29/97/87917856";"social sciences/political sciences/political policies";"political policies";"";"101095314"
"/29/91/523";"social sciences/economics and business/business and management";"business and management";"";"101095314"
"/29/97/537";"social sciences/political sciences/public administration";"public administration";"";"101095314"
"/29/93/531";"social sciences/psychology/social psychology";"social psychology";"";"101095289"
"/29/101/561/1377";"social sciences/sociology/anthropology/social anthropology";"social anthropology";"";"101095289"
"/29/101/553/1775";"social sciences/sociology/demography/human migrations";"human migrations";"";"101095289"
"/29/99";"social sciences/social geography";"social geography";"";"101095289"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101095359"
"/21/39/225";"medical and health sciences/clinical medicine/oncology";"oncology";"";"101095359"
"/29/101/1367/1771/1773";"social sciences/sociology/social issues/social inequalities/racial inequality";"racial inequality";"";"101094527"
"/29/101/561/1379";"social sciences/sociology/anthropology/ethnology";"ethnology";"";"101094527"
"/21/33/117";"medical and health sciences/health sciences/nutrition";"nutrition";"";"101094587"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101094714"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101094716"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101094716"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101094716"
"/29/91/521/1303";"social sciences/economics and business/economics/sustainable economy";"sustainable economy";"";"101094716"
"/29/103/567";"social sciences/media and communications/journalism";"journalism";"";"101094742"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101094742"
"/29/89";"social sciences/law";"law";"";"101094742"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101094765"
"/29/91/523/1309";"social sciences/economics and business/business and management/entrepreneurship";"entrepreneurship";"";"101094812"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101094812"
"/29/103";"social sciences/media and communications";"media and communications";"";"101094816"
"/23/47/297/933";"natural sciences/computer and information sciences/artificial intelligence/machine learning";"machine learning";"";"101094831"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101094872"
"/21/33/137/133/9678651";"medical and health sciences/health sciences/public health/epidemiology/pandemics";"pandemics";"";"101094872"
"/29/101/559";"social sciences/sociology/governance";"governance";"";"101094917"
"/29/97/543/1337";"social sciences/political sciences/government systems/democracy";"democracy";"";"101094991"
"/25/73/453/1215";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/signal processing";"signal processing";"";"101095065"
"/25/65/81684188";"engineering and technology/chemical engineering/separation technologies";"separation technologies";"";"101095065"
"/23/47/297/933/1589";"natural sciences/computer and information sciences/artificial intelligence/machine learning/deep learning";"deep learning";"";"101095065"
"/23/47/307/979/50814433";"natural sciences/computer and information sciences/software/software applications/virtual reality";"virtual reality";"";"101095065"
"/31/109/1403";"humanities/arts/musicology";"musicology";"";"101095065"
"/21/35/153/22901471";"medical and health sciences/basic medicine/neurology/dementia";"dementia";"";"101095119"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101095119"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101095129"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101095129"
"/23/47/15962364/30060";"natural sciences/computer and information sciences/knowledge engineering/ontology";"ontology";"";"101094651"
"/23/47/303";"natural sciences/computer and information sciences/databases";"databases";"";"101094651"
"/25/73/453/449/1205";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/computer hardware/supercomputers";"supercomputers";"";"101094651"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101096133"
"/25/67/11936537/91827000";"engineering and technology/environmental engineering/ecosystem-based management/climatic change mitigation";"climatic change mitigation";"";"101096133"
"/25/67/39381296";"engineering and technology/environmental engineering/air pollution engineering";"air pollution engineering";"";"101096133"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101096133"
"/25/67/425/1169/1685/98939167";"engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy/photovoltaic";"photovoltaic";"";"101096126"
"/23/47/305";"natural sciences/computer and information sciences/internet";"internet";"";"101096146"
"/23/45/293/911/1585";"natural sciences/earth and related environmental sciences/physical geography/cartography/geographic information systems";"geographic information systems";"";"101096464"
"/25/67/11936537/64292513";"engineering and technology/environmental engineering/ecosystem-based management/climate change adaptation";"climate change adaptation";"";"101096464"
"/23/45/30018/30032/30055";"natural sciences/earth and related environmental sciences/atmospheric sciences/climatology/climatic changes";"climatic changes";"";"101096464"
"/25/67/429/97581411/1181";"engineering and technology/environmental engineering/waste management/waste treatment processes/recycling";"recycling";"";"101096557"
"/29/99/547/1343";"social sciences/social geography/transport/electric vehicles";"electric vehicles";"";"101096557"
"/25/75/461/1235";"engineering and technology/mechanical engineering/vehicle engineering/automotive engineering";"automotive engineering";"";"101096557"
"/25/73/451";"engineering and technology/electrical engineering, electronic engineering, information engineering/electrical engineering";"electrical engineering";"";"101096557"
"/25/75/461/1239/1737";"engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/aircraft";"aircraft";"";"101095754"
"/23/45/277/829";"natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";"";"101095754"
"/25/63/393";"engineering and technology/materials engineering/fibers";"fibers";"";"101096858"
"/23/47/307";"natural sciences/computer and information sciences/software";"software";"";"101096858"
"/25/63/19232965";"engineering and technology/materials engineering/amorphous solids";"amorphous solids";"";"101096858"
"/21/39/225/1469";"medical and health sciences/clinical medicine/oncology/colorectal cancer";"colorectal cancer";"";"101097036"
"/23/43/251/48354418";"natural sciences/physical sciences/optics/microscopy";"microscopy";"";"101101072"
"/23/49/315/997/1613/1815";"natural sciences/biological sciences/biochemistry/biomolecules/proteins/proteomics";"proteomics";"";"101096888"
"/21/37/163/657";"medical and health sciences/medical biotechnology/cells technologies/stem cells";"stem cells";"";"101096888"
"/21/39/225/1469";"medical and health sciences/clinical medicine/oncology/colorectal cancer";"colorectal cancer";"";"101096888"
"/23/47/297/933";"natural sciences/computer and information sciences/artificial intelligence/machine learning";"machine learning";"";"101096888"
"/25/59/377";"engineering and technology/other engineering and technologies/food technology";"food technology";"";"101096921"
"/23/47/297";"natural sciences/computer and information sciences/artificial intelligence";"artificial intelligence";"";"101096658"
"/23/47/305/967";"natural sciences/computer and information sciences/internet/internet of things";"internet of things";"";"101096658"
"/25/73/453/58525161";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";"";"101096658"
"/25/73/453/459";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics";"robotics";"";"101096658"
"/23/43/257/765";"natural sciences/physical sciences/astronomy/space exploration";"space exploration";"";"101097224"
"/25/73/453/449/1203";"engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/computer hardware/computer processors";"computer processors";"";"101097224"
"/23/47/307/979/973";"natural sciences/computer and information sciences/software/software applications/system software";"system software";"";"101097224"
"/23/53/373/1131";"natural sciences/chemical sciences/electrochemistry/electrolysis";"electrolysis";"";"101101274"
"/23/51/359/1065";"natural sciences/mathematics/pure mathematics/geometry";"geometry";"";"101101274"
"/25/63/397";"engineering and technology/materials engineering/ceramics";"ceramics";"";"101101274"
"/25/67/425/1173";"engineering and technology/environmental engineering/energy and fuels/fuel cells";"fuel cells";"";"101101274"
"/23/49/335/1009";"natural sciences/biological sciences/ecology/ecosystems";"ecosystems";"";"101101469"
"/25/67/11936537/91827000";"engineering and technology/environmental engineering/ecosystem-based management/climatic change mitigation";"climatic change mitigation";"";"101101461"
"/25/75/471";"engineering and technology/mechanical engineering/thermodynamic engineering";"thermodynamic engineering";"";"101101461"
"/25/67/425/1169/1691";"engineering and technology/environmental engineering/energy and fuels/renewable energy/hydrogen energy";"hydrogen energy";"";"101101461"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101101462"
"/23/43/257/771/1511";"natural sciences/physical sciences/astronomy/planetary sciences/planets";"planets";"";"101101473"
"/29/91/521/1299/1757";"social sciences/economics and business/economics/production economics/productivity";"productivity";"";"101101479"
"/25/67/425";"engineering and technology/environmental engineering/energy and fuels";"energy and fuels";"";"101101479"
"/31/107/577/585";"humanities/languages and literature/literature studies/literary theory";"literary theory";"";"101040938"
"/31/115/563/49932688";"humanities/other humanities/library sciences/digital humanities";"digital humanities";"";"101040938"
"/25/67/429/97581411/1181";"engineering and technology/environmental engineering/waste management/waste treatment processes/recycling";"recycling";"";"190121771"
"/29/91/523/61851014";"social sciences/economics and business/business and management/innovation management";"innovation management";"";"190121771"
"/29/101/555/1359";"social sciences/sociology/industrial relations/automation";"automation";"";"190121771"
