"topic";"title";"projectID"
"HORIZON-CL2-2023-DEMOCRACY-01-08";"Political perspectives for the Eastern Neighbourhood and the Western Balkans";"101132446"
"HORIZON-CL2-2023-HERITAGE-01-01";"Advanced technologies for remote monitoring of heritage monuments and artefacts";"101132442"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-06";"Mapping of longitudinal data and assessment of inequalities in education, training and learning achievements";"101132531"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-03";"Global Shortages and Skill Partnerships";"101132476"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-02";"Towards sustainable economic policy paradigms";"101132524"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-01";"Remote working arrangements and their economic, social and spatial effects";"101132497"
"HORIZON-CL2-2023-DEMOCRACY-01-04";"The emotional politics of democracies";"101132560"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-10";"Tackling inequalities in the green and digital transitions";"101132562"
"HORIZON-CL2-2023-HERITAGE-01-04";"Cultural heritage in transformation – facing change with confidence";"101132582"
"HORIZON-CL2-2023-HERITAGE-01-06";"A world leading European video game innovation system";"101132543"
"HORIZON-CL2-2023-HERITAGE-01-05";"Fostering socio-economic development and job creation in rural and remote areas through cultural tourism";"101132584"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-05";"Efficiency and effectiveness of investment in high-quality education and training";"101132603"
"HORIZON-CL2-2023-HERITAGE-01-05";"Fostering socio-economic development and job creation in rural and remote areas through cultural tourism";"101132628"
"HORIZON-CL2-2023-HERITAGE-01-08";"Cultural and creative approaches for gender-responsive STEAM education";"101132652"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-08";"Integrated care solutions leading to better quality, person-centred long-term care and overcoming territorial inequalities in their provision";"101132643"
"HORIZON-CL2-2023-DEMOCRACY-01-05";"The climate imperative and its impact on democratic governance";"101132661"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-01";"Remote working arrangements and their economic, social and spatial effects";"101132685"
"HORIZON-CL2-2023-HERITAGE-01-07";"Promoting cultural literacy through arts education to foster social inclusion";"101132662"
"HORIZON-CL2-2023-DEMOCRACY-01-07";"Intersectionality and equality in deliberative and participatory democratic spaces";"101132694"
"HORIZON-CL2-2023-HERITAGE-01-03";"Re-visiting the digitisation of cultural heritage: What, how and why?";"101132704"
"HORIZON-CL2-2023-HERITAGE-01-04";"Cultural heritage in transformation – facing change with confidence";"101132719"
"HORIZON-CL6-2023-GOVERNANCE-01-18";"Broaden EIP Operational Group outcomes across borders by means of thematic networks to compile and share knowledge ready for practice";"101133914"
"HORIZON-CL2-2023-HERITAGE-01-04";"Cultural heritage in transformation – facing change with confidence";"101132781"
"HORIZON-CL6-2023-GOVERNANCE-01-19";"Thematic networks to compile and share knowledge ready for practice";"101134842"
"HORIZON-CL6-2023-GOVERNANCE-01-22";"Developing EU advisory networks on the optimal fertiliser use";"101134711"
"HORIZON-CL6-2023-GOVERNANCE-01-16";"Digital technologies supporting plant health early detection, territory surveillance and phytosanitary measures";"101134878"
"HORIZON-CL4-2023-SPACE-01-11";"End-to-end Earth observation systems and associated services";"101135358"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-6";"Biosensors and user-friendly diagnostic tools for environmental services";"101135432"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-02";"Industrial leadership in AI, Data and Robotics – advanced human robot interaction (AI Data and Robotics Partnership) (IA)";"101135707"
"HORIZON-CL5-2023-D3-01-13";"Development of novel long-term electricity storage technologies";"101135763"
"HORIZON-CL4-2023-HUMAN-01-53";"Localised and Urban Manufacturing, supporting creativity and the New European Bauhaus (RIA using FSTP)";"101136027"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138078"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138304"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101096035"
"HORIZON-HLTH-2022-TOOL-11-01";"Optimising effectiveness in patients of existing prescription drugs for major diseases (except cancer) with the use of biomarkers";"101095432"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101129734"
"HORIZON-EIC-2022-STARTUPEU-01-01";"Enhancing synergies between the EIC and Startup Europe";"101121100"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115798"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119635"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119985"
"HORIZON-HLTH-2022-TOOL-11-01";"Optimising effectiveness in patients of existing prescription drugs for major diseases (except cancer) with the use of biomarkers";"101095698"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116227"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119891"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119349"
"HORIZON-MSCA-2022-SE-01-01";"MSCA Staff Exchanges 2022";"101130177"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116639"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101110029"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101108060"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120085"
"HORIZON-HLTH-2022-TOOL-11-02";"New methods for the effective use of real-world data and/or synthetic data in regulatory decision-making and/or in health technology assessment";"101095661"
"ERC-2023-STG";"ERC STARTING GRANTS";"101114939"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117693"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116966"
"HORIZON-JU-EDCTP3-2022-GH-Epidemiology-IBA";"HORIZON-JU-GH-EDCTP3-2022-OA2 Collaboration between GH EDCTP3 and the contributing Partner Bill & Melinda Gates Foundation: Genomic epidemiology for surveillance and control of poverty-related and emerging/re-emerging infections in sub-Saharan Africa";"101104504"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101129638"
"HORIZON-CL2-2023-DEMOCRACY-01-01";"Detecting, analysing and countering foreign information manipulation and interference";"101132494"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130639"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-03";"Global Shortages and Skill Partnerships";"101132377"
"HORIZON-MSCA-2022-SE-01-01";"MSCA Staff Exchanges 2022";"101130984"
"HORIZON-CL2-2023-DEMOCRACY-01-05";"The climate imperative and its impact on democratic governance";"101132467"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-05";"Efficiency and effectiveness of investment in high-quality education and training";"101132586"
"HORIZON-CL2-2023-TRANSFORMATIONS-01-09";"Addressing housing inequalities in a sustainable, inclusive and affordable way";"101132777"
"HORIZON-JU-IHI-2022-03-02";"Patient-generated evidence to improve outcomes, support decision making, and accelerate innovation";"101132943"
"HORIZON-CL6-2023-GOVERNANCE-01-17";"Data-driven solutions to foster industry’s contribution to inclusive and sustainable food systems";"101134138"
"HORIZON-EIE-2023-CONNECT-01-02";"Preparatory action for setting up joint programmes among innovation ecosystems actors";"101134833"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-4";"Environmental sustainability and circularity criteria for industrial bio-based systems";"101135071"
"HORIZON-CL6-2023-BIODIV-01-4";"Nature protection: Better methods and knowledge to improve the conservation status of EU-protected species and habitats";"101135047"
"HORIZON-CL6-2023-BIODIV-01-14";"Biodiversity friendly practices in agriculture – breeding for Integrated Pest Management (IPM)";"101135088"
"HORIZON-CL6-2023-CircBio-01-1";"Enhancing collaboration between Circular Cities and Regions Initiative's (CCRI) supporting organisations";"101135174"
"HORIZON-CL6-2023-CircBio-01-5";"Broadening the spectrum of robust enzymes and microbial hosts in industrial biotechnology";"101135119"
"HORIZON-CL4-2023-HUMAN-01-33";"Fostering knowledge valorisation through societal and cultural interactions (CSA)";"101135181"
"HORIZON-CL6-2023-CircBio-01-4";"Land-based bioprospecting and production of bioactive compounds and functional materials for multiple bio-based value chains";"101135298"
"HORIZON-CL6-2023-CircBio-01-9";"Business models that balance the share of power and profit in the bioeconomy";"101135323"
"HORIZON-CL6-2023-BIODIV-01-7";"Demonstration of marine and coastal infrastructures as hybrid blue-grey Nature-based Solutions";"101135410"
"HORIZON-CL6-2023-BIODIV-01-1";"Better understanding of routes of exposure and toxicological and ecological impacts of chemical pollution on terrestrial biodiversity";"101135483"
"HORIZON-CL6-2023-BIODIV-01-2";"Impact of light and noise pollution on biodiversity";"101135471"
"HORIZON-CL4-2023-HUMAN-01-62";"Boosting industrial symbiosis by standardisation (CSA)";"101135539"
"HORIZON-CL4-2023-HUMAN-01-53";"Localised and Urban Manufacturing, supporting creativity and the New European Bauhaus (RIA using FSTP)";"101135997"
"HORIZON-CL4-2023-HUMAN-01-31";"Toolbox for efficient IP licensing for market uptake and societal value creation (CSA)";"101135832"
"HORIZON-CL4-2023-HUMAN-01-33";"Fostering knowledge valorisation through societal and cultural interactions (CSA)";"101135803"
"HORIZON-CL4-2023-HUMAN-01-54";"Green and digital skills and training needs for a just transition (CSA)";"101136011"
"HORIZON-HLTH-2023-ENVHLTH-02-03";"Health impacts of endocrine-disrupting chemicals: bridging science-policy gaps by addressing persistent scientific uncertainties";"101136259"
"HORIZON-HLTH-2023-TOOL-05-04";"Better integration and use of health-related real-world and research data, including genomics, for improved clinical outcomes";"101136262"
"HORIZON-EIC-2023-TRANSITIONCHALLENGES-03";"EIC Transition Challenge: Chip-scale optical frequency combs";"101136978"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101110925"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116116"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088049"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076343"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116444"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115122"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116685"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117528"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117234"
"HORIZON-CL2-2023-DEMOCRACY-01-06";"Democratic governance for times of disruptive changes to the social contract";"101132631"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117639"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117891"
"HORIZON-JU-IHI-2022-03-01";"Screening platform and biomarkers for prediction and prevention of diseases of unmet public health need";"101132933"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119852"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-7";"Strategies to prevent and reduce plastic packaging pollution from the food system";"101134958"
"HORIZON-CL6-2023-BIODIV-01-5";"Understanding and reducing bycatch of protected species";"101135237"
"HORIZON-CL6-2023-BIODIV-01-1";"Better understanding of routes of exposure and toxicological and ecological impacts of chemical pollution on terrestrial biodiversity";"101135238"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-41";"Investing in alternative quantum computation and simulation platform technologies (RIA)";"101135699"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-57";"Advanced imaging and sensing technologies (IA)(Photonics Partnership)";"101135764"
"HORIZON-HLTH-2023-DISEASE-03-18";"Pandemic preparedness and response: Immunogenicity of viral proteins of viruses with epidemic and pandemic potential";"101136281"
"HORIZON-CL6-2023-FARM2FORK-01-14";"Providing marketing solutions to prevent and reduce the food waste related to marketing standards";"101136427"
"HORIZON-HLTH-2023-DISEASE-03-03";"Interventions in city environments to reduce risk of non-communicable disease (Global Alliance for Chronic Diseases - GACD)";"101136516"
"HORIZON-HLTH-2023-ENVHLTH-02-03";"Health impacts of endocrine-disrupting chemicals: bridging science-policy gaps by addressing persistent scientific uncertainties";"101136566"
"HORIZON-CL6-2023-CLIMATE-01-2";"Improve the reliability and effectiveness of alternative water resources supply systems and technologies";"101136799"
"HORIZON-CL6-2023-FARM2FORK-01-4";"Towards research and innovation beyond farm to fork strategy targets for pesticides after 2030";"101137089"
"HORIZON-HLTH-2023-IND-06-07";"Development and harmonisation of methodologies for assessing digital health technologies in Europe";"101137347"
"HORIZON-HLTH-2023-DISEASE-03-07";"Relationship between infections and non-communicable diseases";"101137235"
"HORIZON-CL5-2023-D5-01-05";"Measuring road transport results towards 2ZERO KPIs (2ZERO Partnership)";"101137477"
"HORIZON-HLTH-2023-CARE-04-02";"Resilience and mental wellbeing of the health and care workforce";"101137468"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190191356"
"HORIZON-CL6-2022-GOVERNANCE-01-07";"New technologies for acquiring in-situ observation datasets to address climate change effects";"101086287"
"HORIZON-CL5-2022-D2-01-05";"Next generation technologies for High-performance and safe-by-design battery systems for transport and mobile applications (Batteries Partnership)";"101103821"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101097676"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116029"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101086804"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088313"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101096659"
"HORIZON-CL6-2022-GOVERNANCE-01-03";"Multi-layer governance performance of marine policies";"101086091"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101097322"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105916"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115332"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088789"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116064"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116169"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101105245"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115639"
"ERC-2023-STG";"ERC STARTING GRANTS";"101113633"
"ERC-2022-STG";"ERC STARTING GRANTS";"101076091"
"ERC-2023-STG";"ERC STARTING GRANTS";"101114664"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088477"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116226"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116234"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116562"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116912"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117761"
"ERC-2023-STG";"ERC STARTING GRANTS";"101118002"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117436"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117905"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117032"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117893"
"ERC-2023-SyG";"ERC Synergy Grants";"101118656"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119358"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101119795"
"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS";"101125981"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130249"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130574"
"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships";"101130778"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130125"
"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022";"101120186"
"HORIZON-EIC-2022-STARTUPEU-01-01";"Enhancing synergies between the EIC and Startup Europe";"101120693"
"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open";"101130523"
"HORIZON-CL3-2022-SSRI-01-04";"Social innovations as enablers of security solutions and increased security perception";"101121325"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-3";"Tackling human and climate change induced pollution in the Arctic - building resilient socio-ecological systems";"101133587"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-01";"Novel paradigms and approaches, towards AI-driven autonomous robots (AI, data and robotics partnership) (RIA)";"101133807"
"HORIZON-CL6-2023-GOVERNANCE-01-13";"Open source solutions for edge, cloud and mixed model applications to strengthen production and administrative capacities in agriculture";"101134083"
"HORIZON-EIE-2023-CONNECT-01-02";"Preparatory action for setting up joint programmes among innovation ecosystems actors";"101134349"
"HORIZON-CL6-2023-GOVERNANCE-01-11";"Reducing observation gaps in the land-sea interface area";"101134575"
"HORIZON-CL6-2023-GOVERNANCE-01-21";"Developing EU advisory networks to reduce the use of pesticides";"101134122"
"HORIZON-CL6-2023-GOVERNANCE-01-16";"Digital technologies supporting plant health early detection, territory surveillance and phytosanitary measures";"101134750"
"HORIZON-CL6-2023-GOVERNANCE-01-4";"Developing an interdisciplinary and inclusive pan-European academic network for food system science";"101134861"
"HORIZON-CL6-2023-GOVERNANCE-01-20";"Developing an EU advisory network on organic agriculture";"101134850"
"HORIZON-CL6-2023-GOVERNANCE-01-2";"Advancing analytical capacity and tools to support EU agri-food policies post 2027";"101134874"
"HORIZON-EIE-2023-CONNECT-01-02";"Preparatory action for setting up joint programmes among innovation ecosystems actors";"101134907"
"HORIZON-CL6-2023-GOVERNANCE-01-17";"Data-driven solutions to foster industry’s contribution to inclusive and sustainable food systems";"101134894"
"HORIZON-EIE-2023-CONNECT-01-02";"Preparatory action for setting up joint programmes among innovation ecosystems actors";"101134912"
"HORIZON-CL4-2023-SPACE-01-12";"Future Space Ecosystem and Enabling Technologies";"101134934"
"HORIZON-CL6-2023-BIODIV-01-3";"Interdisciplinary assessment of changes affecting terrestrial and freshwater ecosystems, building on observation programmes";"101134954"
"HORIZON-CL4-2023-SPACE-01-71";"Scientific exploitation of space data";"101134999"
"HORIZON-CL6-2023-BIODIV-01-1";"Better understanding of routes of exposure and toxicological and ecological impacts of chemical pollution on terrestrial biodiversity";"101135005"
"HORIZON-CL4-2023-SPACE-01-71";"Scientific exploitation of space data";"101135002"
"HORIZON-CL4-2023-DATA-01-04";"Cognitive Computing Continuum: Intelligence and automation for more efficient data processing (AI, data and robotics partnership) (RIA)";"101135012"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-53";"Versatile light sources and systems as tools for manufacturing and medical application (Photonics Partnership) (RIA)";"101135034"
"HORIZON-CL6-2023-BIODIV-01-8";"Addressing biodiversity decline and promoting Nature-based Solutions in higher education";"101135035"
"HORIZON-CL4-2023-SPACE-01-71";"Scientific exploitation of space data";"101135036"
"HORIZON-CL4-2023-SPACE-01-71";"Scientific exploitation of space data";"101135044"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-53";"Versatile light sources and systems as tools for manufacturing and medical application (Photonics Partnership) (RIA)";"101135053"
"HORIZON-CL4-2023-SPACE-01-11";"End-to-end Earth observation systems and associated services";"101135067"
"HORIZON-CL4-2023-SPACE-01-63";"Quantum Space Gravimetry Phase-A Study";"101135075"
"HORIZON-CL4-2023-DATA-01-04";"Cognitive Computing Continuum: Intelligence and automation for more efficient data processing (AI, data and robotics partnership) (RIA)";"101135183"
"HORIZON-CL4-2023-SPACE-01-71";"Scientific exploitation of space data";"101135203"
"HORIZON-CL4-2023-SPACE-01-71";"Scientific exploitation of space data";"101135205"
"HORIZON-CL6-2023-BIODIV-01-15";"Integrative forest management for multiple ecosystem services and enhanced biodiversity";"101135263"
"HORIZON-CL6-2023-BIODIV-01-4";"Nature protection: Better methods and knowledge to improve the conservation status of EU-protected species and habitats";"101135307"
"HORIZON-CL6-2023-ZEROPOLLUTION-01-5";"Industrial biotechnology approaches for improved sustainability and output of industrial bio-based processes";"101135289"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-41";"Investing in alternative quantum computation and simulation platform technologies (RIA)";"101135288"
"HORIZON-CL6-2023-BIODIV-01-13";"Crop wild relatives for sustainable agriculture";"101135314"
"HORIZON-CL6-2023-CircBio-01-6";"Bio-based solutions for humanitarian applications";"101135392"
"HORIZON-CL6-2023-CircBio-01-11";"Novel culturing of aquatic organisms for blue biotechnology applications";"101135438"
"HORIZON-CL6-2023-BIODIV-01-7";"Demonstration of marine and coastal infrastructures as hybrid blue-grey Nature-based Solutions";"101135343"
"HORIZON-CL4-2023-HUMAN-01-64";"Pre-normative research and standardisation in industrial ecosystems (CSA)";"101135417"
"HORIZON-CL6-2023-CircBio-01-12";"Optimising the sustainable production of wood and non-wood products in small forest properties and development of new forest-based value chains";"101135516"
"HORIZON-CL4-2023-SPACE-01-31";"Copernicus for Atmosphere and Climate Change, including CO2";"101135481"
"HORIZON-CL6-2023-BIODIV-01-16";"Valorisation of ecosystem services provided by legume crops";"101135512"
"HORIZON-CL6-2023-CircBio-01-12";"Optimising the sustainable production of wood and non-wood products in small forest properties and development of new forest-based value chains";"101135517"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-12";"Adaptive multi-scale modelling and characterisation suites from lab to production (RIA)";"101135546"
"HORIZON-CL4-2023-HUMAN-01-22";"eXtended Reality for Industry 5.0 (IA)";"101135547"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-57";"Advanced imaging and sensing technologies (IA)(Photonics Partnership)";"101135529"
"HORIZON-CL4-2023-HUMAN-01-53";"Localised and Urban Manufacturing, supporting creativity and the New European Bauhaus (RIA using FSTP)";"101135986"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-01";"Novel paradigms and approaches, towards AI-driven autonomous robots (AI, data and robotics partnership) (RIA)";"101136067"
"HORIZON-CL4-2023-HUMAN-01-02";"Large Scale pilots on trustworthy AI data and robotics addressing key societal challenges (AI Data and Robotics Partnership) (IA)";"101135990"
"HORIZON-CL4-2023-HUMAN-01-02";"Large Scale pilots on trustworthy AI data and robotics addressing key societal challenges (AI Data and Robotics Partnership) (IA)";"101136056"
"HORIZON-CL4-2023-HUMAN-01-21";"Next Generation eXtended Reality (RIA)";"101136006"
"HORIZON-CL5-2023-D3-01-07";"Demonstration of synthetic renewable fuel for aviation and/or shipping";"101136080"
"HORIZON-CL5-2023-D3-01-10";"Supporting the development of a digital twin to improve management, operations and resilience of the EU Electricity System in support to REPowerEU";"101136119"
"HORIZON-CL5-2023-D3-01-05";"Critical technologies for the offshore wind farm of the Future";"101136091"
"HORIZON-CL5-2023-D3-01-06";"Demonstration of advanced biofuel technologies for aviation and/or shipping";"101136123"
"HORIZON-CL5-2023-D3-01-01";"Renewable Energy Valleys to increase energy security while accelerating the green transition in Europe";"101136139"
"HORIZON-CL4-2023-HUMAN-01-66";"Promoting EU standards globally (CSA)";"101136022"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-11";"Low TRL research in micro-electronics and integration technologies for industrial solutions (RIA)";"101134936"
"HORIZON-CL4-2023-HUMAN-01-11";"Next Generation Internet Fund (RIA)";"101135429"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117510"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116569"
"HORIZON-CL4-2023-HUMAN-01-05";"Through AI from Disinformation to Trust (IA)";"101135757"
"HORIZON-CL4-2023-HUMAN-01-13";"Next Generation Internet International Collaboration - USA (RIA)";"101134993"
"HORIZON-CL4-2023-DIGITAL-EMERGING-01-11";"Low TRL research in micro-electronics and integration technologies for industrial solutions (RIA)";"101135946"
"HORIZON-CL4-2023-SPACE-01-12";"Future Space Ecosystem and Enabling Technologies";"101135507"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078795"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190160802"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190156996"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117644"
"ERC-2023-STG";"ERC STARTING GRANTS";"101114955"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117423"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117138"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116224"
"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023";"190187335"
"HORIZON-SESAR-2022-DES-IR-01-WA3-1";"Industrial Research & Validation for Connected and Automated ATM";"101114808"
"HORIZON-CL5-2022-D2-01-07";"Digitalisation of battery testing, from cell to system level, including lifetime assessment (Batteries Partnership)";"101103997"
"ERC-2023-STG";"ERC STARTING GRANTS";"101110473"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101098206"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078719"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101109357"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101097553"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088963"
"ERC-2023-SyG";"ERC Synergy Grants";"101115663"
"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022";"101103345"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101096064"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116278"
"ERC-2023-STG";"ERC STARTING GRANTS";"101115861"
"ERC-2022-ADG";"ERC ADVANCED GRANTS";"101097431"
"ERC-2022-STG";"ERC STARTING GRANTS";"101078727"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088408"
"ERC-2023-STG";"ERC STARTING GRANTS";"101114991"
"ERC-2023-STG";"ERC STARTING GRANTS";"101114633"
"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS";"101088623"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116047"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116348"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116772"
"ERC-2023-STG";"ERC STARTING GRANTS";"101116914"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117300"
"ERC-2023-STG";"ERC STARTING GRANTS";"101117395"
"HORIZON-CL6-2023-BIODIV-01-11";"Biodiversity loss and enhancing ecosystem services in urban and peri-urban areas";"101135386"
"HORIZON-CL6-2022-COMMUNITIES-01-05";"Assessing the socio-politics of nature-based solutions for more inclusive and resilient communities";"101084341"
"HORIZON-CL6-2023-BIODIV-01-6";"Restoration of deep-sea habitats";"101135492"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138151"
"HORIZON-EURATOM-2022-NRT-01-01";"Safety of alternative nuclear fuel for VVER reactors";"101114673"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138301"
"HORIZON-ER-JU-2022-ExplR-07";"DAC Migration Roadmap towards Deployment";"101121855"
"HORIZON-CL2-2023-HERITAGE-01-02";"Cultural and creative industries for a sustainable climate transition";"101132610"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101123245"
"HORIZON-CL5-2023-D3-01-13";"Development of novel long-term electricity storage technologies";"101136000"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138779"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138653"
"HORIZON-WIDERA-2023-EUCYS-IBA";"European Union Contest for Young Scientists (EUCYS) 2023";"101123904"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101136845"
"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS";"101138255"
"HORIZON-CL2-2023-HERITAGE-01-02";"Cultural and creative industries for a sustainable climate transition";"101132596"
"HORIZON-CL5-2023-D1-01-04";"Improved knowledge in cloud-aerosol interaction";"101137639"
"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023";"101136719"
"HORIZON-CL5-2023-D1-01-09";"Behavioural change and governance for systemic transformations towards climate resilience";"101137967"
"HORIZON-ERC-2022-VICECHAIRS-IBA";"Support to the Vice-Chairs";"101118747"
"HORIZON-CL6-2023-GOVERNANCE-01-8";"Mobilising BIOEAST networks for the development of national bioeconomy action programmes in support of the European Green Deal";"101133398"
